Employer_No,Effective_From,Effective_To,Status,Tier
100607,2018-11-03,2018-11-04,Open,4
100607,2018-11-05,2018-11-13,Open,4
100607,2018-11-14,2018-11-21,Open,4
100607,2018-11-22,2018-11-26,Open,4
100607,2018-11-27,2018-11-28,Open,4
100607,2018-11-29,2018-12-17,Open,4
100607,2018-12-18,2018-12-20,Open,4
100607,2018-12-21,9999-12-31,Open,4
100465,1997-03-17,2016-05-23,Open,4
100465,2016-05-24,9999-12-31,Open,4
100567,2010-07-01,2011-09-09,Open,2
100567,2011-09-10,2014-06-06,Open,2
100567,2014-06-07,2016-05-23,Open,2
100567,2016-05-24,9999-12-31,Open,2
100982,2010-10-30,2016-05-23,Open,4
100982,2016-05-24,2018-11-02,Open,4
100982,2018-11-03,2018-11-04,Open,4
100982,2018-11-05,2018-11-13,Open,4
100982,2018-11-14,2018-11-21,Open,2
100982,2018-11-22,2018-11-26,Open,2
100982,2018-11-27,2018-11-28,Open,2
100982,2018-11-29,2018-12-17,Open,2
100982,2018-12-18,2018-12-20,Open,2
100982,2018-12-21,9999-12-31,Open,2
100991,2011-02-26,2012-12-28,Open,4
100991,2012-12-29,2015-08-06,Open,4
100991,2015-08-07,2016-05-23,Open,4
100991,2016-05-24,2017-09-07,Open,4
100991,2017-09-08,2018-04-30,Closed,4
100991,2018-05-01,2018-11-02,Open,4
100991,2018-11-03,2018-11-04,Open,4
100991,2018-11-05,2018-11-13,Open,4
100991,2018-11-14,2018-11-21,Open,4
100991,2018-11-22,2018-11-26,Open,4
100991,2018-11-27,2018-11-28,Open,4
100991,2018-11-29,2018-12-17,Open,4
100991,2018-12-18,2018-12-20,Open,4
100991,2018-12-21,9999-12-31,Open,4
100579,2011-01-01,2011-08-12,Open,4
100579,2011-08-13,2013-09-27,Open,4
100579,2013-09-28,2014-01-10,Open,4
100579,2014-01-11,2016-05-23,Open,4
100579,2016-05-24,9999-12-31,Open,4
100388,2011-02-26,2016-05-23,Open,1
100388,2016-05-24,2018-11-02,Open,1
100388,2018-11-03,2018-11-04,Open,1
100388,2018-11-05,2018-11-13,Open,1
100388,2018-11-14,2018-11-21,Open,1
100388,2018-11-22,2018-11-26,Open,1
100388,2018-11-27,2018-11-28,Open,1
100388,2018-11-29,2018-12-17,Open,1
100388,2018-12-18,2018-12-20,Open,1
100388,2018-12-21,9999-12-31,Open,1
100472,2010-06-26,2011-08-05,Open,2
100472,2011-08-06,2012-03-23,Open,2
100472,2012-03-24,2013-06-21,Open,2
100472,2013-06-22,2016-05-23,Open,2
100472,2016-05-24,2018-11-02,Open,2
100472,2018-11-03,2018-11-04,Open,2
100472,2018-11-05,2018-11-13,Open,2
100472,2018-11-14,2018-11-21,Open,2
100472,2018-11-22,2018-11-26,Open,2
100472,2018-11-27,2018-11-28,Open,2
100472,2018-11-29,2018-12-17,Open,2
100472,2018-12-18,2018-12-20,Open,2
100472,2018-12-21,9999-12-31,Open,2
100344,2012-06-12,2012-06-29,Open,4
100344,2012-06-30,2016-05-23,Open,4
100344,2016-05-24,2018-11-02,Open,4
100344,2018-11-03,2018-11-04,Open,4
100344,2018-11-05,2018-11-13,Open,4
100344,2018-11-14,2018-11-21,Open,4
100344,2018-11-22,2018-11-26,Open,4
100344,2018-11-27,2018-11-28,Open,4
100344,2018-11-29,2018-12-17,Open,4
100344,2018-12-18,2018-12-20,Open,4
100344,2018-12-21,9999-12-31,Open,4
100547,2012-06-30,2016-05-23,Open,4
100547,2016-05-24,2018-11-02,Open,4
100547,2018-11-03,2018-11-04,Open,4
100547,2018-11-05,2018-11-13,Open,4
100547,2018-11-14,2018-11-21,Open,4
100547,2018-11-22,2018-11-26,Open,4
100547,2018-11-27,2018-11-28,Open,4
100547,2018-11-29,2018-12-17,Open,4
100547,2018-12-18,2018-12-20,Open,4
100547,2018-12-21,9999-12-31,Open,4
100070,2012-07-28,2013-03-08,Open,4
100070,2013-03-09,2015-12-24,Open,4
100070,2015-12-25,2015-12-25,Open,4
100070,2015-12-26,2016-05-23,Open,4
100070,2016-05-24,2016-10-04,Closed,4
100070,2016-10-05,2018-11-02,Open,4
100070,2018-11-03,2018-11-04,Open,4
100070,2018-11-05,2018-11-13,Open,4
100070,2018-11-14,2018-11-21,Open,4
100070,2018-11-22,2018-11-26,Open,4
100070,2018-11-27,2018-11-28,Open,4
100070,2018-11-29,2018-12-17,Open,4
100070,2018-12-18,2018-12-20,Open,4
100070,2018-12-21,9999-12-31,Open,4
100630,2012-12-29,2016-05-23,Open,4
100630,2016-05-24,2018-11-02,Open,4
100630,2018-11-03,2018-11-04,Open,4
100630,2018-11-05,2018-11-13,Open,4
100630,2018-11-14,2018-11-21,Open,4
100630,2018-11-22,2018-11-26,Open,4
100630,2018-11-27,2018-11-28,Open,4
100630,2018-11-29,2018-12-17,Open,4
100630,2018-12-18,2018-12-20,Open,4
100630,2018-12-21,9999-12-31,Open,4
100007,2013-03-30,2016-05-23,Open,4
100007,2016-05-24,2018-11-02,Open,4
100007,2018-11-03,2018-11-04,Open,4
100007,2018-11-05,2018-11-13,Open,4
100007,2018-11-14,2018-11-21,Open,4
100007,2018-11-22,2018-11-26,Open,4
100007,2018-11-27,2018-11-28,Open,4
100007,2018-11-29,2018-12-17,Open,4
100007,2018-12-18,2018-12-20,Open,4
100007,2018-12-21,9999-12-31,Open,4
100332,2013-02-23,2016-05-23,Open,4
100332,2016-05-24,2018-11-02,Open,4
100332,2018-11-03,2018-11-04,Open,4
100332,2018-11-05,2018-11-13,Open,4
100332,2018-11-14,2018-11-21,Open,4
100332,2018-11-22,2018-11-26,Open,4
100332,2018-11-27,2018-11-28,Open,4
100332,2018-11-29,2018-12-17,Open,4
100332,2018-12-18,2018-12-20,Open,4
100332,2018-12-21,9999-12-31,Open,4
100270,2013-11-11,2014-11-28,Open,4
100270,2014-11-29,2016-05-23,Open,4
100270,2016-05-24,2017-05-25,Closed,4
100270,2017-05-26,2018-11-02,Open,4
100270,2018-11-03,2018-11-04,Open,4
100270,2018-11-05,2018-11-13,Open,4
100270,2018-11-14,2018-11-21,Open,4
100270,2018-11-22,2018-11-26,Open,4
100270,2018-11-27,2018-11-28,Open,4
100270,2018-11-29,2018-12-17,Open,4
100270,2018-12-18,2018-12-20,Open,4
100270,2018-12-21,9999-12-31,Open,4
100583,2013-12-28,2016-05-23,Open,4
100583,2016-05-24,2018-11-02,Open,4
100583,2018-11-03,2018-11-04,Open,4
100583,2018-11-05,2018-11-13,Open,4
100583,2018-11-14,2018-11-21,Open,4
100583,2018-11-22,2018-11-26,Open,4
100583,2018-11-27,2018-11-28,Open,4
100583,2018-11-29,2018-12-17,Open,4
100583,2018-12-18,2018-12-20,Open,4
100583,2018-12-21,9999-12-31,Open,4
100476,2014-03-29,2016-05-23,Open,2
100476,2016-05-24,9999-12-31,Open,2
100675,2014-06-28,2014-09-19,Open,4
100675,2014-09-20,2016-05-23,Open,4
100675,2016-05-24,2018-11-02,Open,4
100675,2018-11-03,2018-11-04,Open,4
100675,2018-11-05,2018-11-13,Open,4
100675,2018-11-14,2018-11-21,Open,4
100675,2018-11-22,2018-11-26,Open,4
100675,2018-11-27,2018-11-28,Open,4
100675,2018-11-29,2018-12-17,Open,4
100675,2018-12-18,2018-12-20,Open,4
100675,2018-12-21,9999-12-31,Open,4
100563,2013-03-30,2016-05-23,Open,4
100563,2016-05-24,2018-11-02,Open,4
100563,2018-11-03,2018-11-04,Open,4
100563,2018-11-05,2018-11-13,Open,4
100563,2018-11-14,2018-11-21,Open,4
100563,2018-11-22,2018-11-26,Open,4
100563,2018-11-27,2018-11-28,Open,4
100563,2018-11-29,2018-12-17,Open,4
100563,2018-12-18,2018-12-20,Open,4
100563,2018-12-21,9999-12-31,Open,4
100866,2014-09-27,2015-03-15,Open,4
100866,2015-03-16,2015-06-29,Open,4
100866,2015-06-30,2016-05-23,Open,4
100866,2016-05-24,9999-12-31,Open,4
100874,2015-02-19,2015-02-27,Open,4
100874,2015-02-28,2016-05-23,Open,4
100874,2016-05-24,2018-11-02,Open,4
100874,2018-11-03,2018-11-04,Open,4
100874,2018-11-05,2018-11-13,Open,4
100874,2018-11-14,2018-11-21,Open,4
100874,2018-11-22,2018-11-26,Open,4
100874,2018-11-27,2018-11-28,Open,4
100874,2018-11-29,2018-12-17,Open,4
100874,2018-12-18,2018-12-20,Open,4
100874,2018-12-21,9999-12-31,Open,4
100758,2015-01-31,2015-03-31,Open,4
100758,2015-04-01,2016-05-23,Open,4
100758,2016-05-24,9999-12-31,Open,4
100005,2015-04-21,2015-06-11,Open,4
100005,2015-06-12,2016-05-23,Open,4
100005,2016-05-24,2018-11-02,Open,4
100005,2018-11-03,2018-11-04,Open,4
100005,2018-11-05,2018-11-13,Open,4
100005,2018-11-14,2018-11-21,Open,4
100005,2018-11-22,2018-11-26,Open,4
100005,2018-11-27,2018-11-28,Open,4
100005,2018-11-29,2018-12-17,Open,4
100005,2018-12-18,2018-12-20,Open,4
100005,2018-12-21,9999-12-31,Open,4
100788,2015-06-04,2016-05-23,Open,4
100788,2016-05-24,9999-12-31,Open,4
100813,2015-06-26,2015-06-26,Open,4
100813,2015-06-27,2016-05-23,Open,4
100813,2016-05-24,2017-11-23,Open,4
100813,2017-11-24,2018-11-02,Closed,4
100813,2018-11-03,2018-11-04,Closed,4
100813,2018-11-05,2018-11-13,Closed,4
100813,2018-11-14,2018-11-21,Closed,4
100813,2018-11-22,2018-11-26,Closed,4
100813,2018-11-27,2018-11-28,Closed,4
100813,2018-11-29,2018-12-17,Closed,4
100813,2018-12-18,2018-12-20,Closed,4
100813,2018-12-21,9999-12-31,Closed,4
100823,2015-07-01,2015-07-01,Open,2
100823,2015-07-02,2015-09-28,Open,2
100823,2015-09-29,2016-05-23,Open,2
100823,2016-05-24,2018-11-02,Open,2
100823,2018-11-03,2018-11-04,Open,2
100823,2018-11-05,2018-11-13,Open,2
100823,2018-11-14,2018-11-21,Open,2
100823,2018-11-22,2018-11-26,Open,2
100823,2018-11-27,2018-11-28,Open,2
100823,2018-11-29,2018-12-17,Open,2
100823,2018-12-18,2018-12-20,Open,2
100823,2018-12-21,9999-12-31,Open,2
100439,2015-07-27,2016-05-23,Open,1
100439,2016-05-24,9999-12-31,Open,1
100983,2015-12-17,2016-02-01,Open,4
100983,2016-02-02,2016-05-23,Open,4
100983,2016-05-24,2018-11-02,Open,4
100983,2018-11-03,2018-11-04,Open,4
100983,2018-11-05,2018-11-13,Open,4
100983,2018-11-14,2018-11-21,Open,4
100983,2018-11-22,2018-11-26,Open,4
100983,2018-11-27,2018-11-28,Open,4
100983,2018-11-29,2018-12-17,Open,4
100983,2018-12-18,2018-12-20,Open,4
100983,2018-12-21,9999-12-31,Open,4
100496,2016-04-12,2016-04-28,Open,4
100496,2016-04-29,2016-05-23,Open,4
100496,2016-05-24,2018-02-26,Open,4
100496,2018-02-27,2018-11-02,Closed,4
100496,2018-11-03,2018-11-04,Closed,4
100496,2018-11-05,2018-11-13,Closed,4
100496,2018-11-14,2018-11-21,Closed,4
100496,2018-11-22,2018-11-26,Closed,4
100496,2018-11-27,2018-11-28,Closed,4
100496,2018-11-29,2018-12-17,Closed,4
100496,2018-12-18,2018-12-20,Closed,4
100496,2018-12-21,9999-12-31,Closed,4
100797,2016-04-15,2016-04-20,Open,4
100797,2016-04-21,2016-05-23,Open,4
100797,2016-05-24,2018-11-02,Open,4
100797,2018-11-03,2018-11-04,Open,4
100797,2018-11-05,2018-11-13,Open,4
100797,2018-11-14,2018-11-21,Open,4
100797,2018-11-22,2018-11-26,Open,4
100797,2018-11-27,2018-11-28,Open,4
100797,2018-11-29,2018-12-17,Open,4
100797,2018-12-18,2018-12-20,Open,4
100797,2018-12-21,9999-12-31,Open,4
100363,2016-04-20,2016-04-26,Open,3
100363,2016-04-27,2016-05-23,Open,3
100363,2016-05-24,2018-11-02,Open,3
100363,2018-11-03,2018-11-04,Open,3
100363,2018-11-05,2018-11-13,Open,3
100363,2018-11-14,2018-11-21,Open,3
100363,2018-11-22,2018-11-26,Open,3
100363,2018-11-27,2018-11-28,Open,3
100363,2018-11-29,2018-12-17,Open,3
100363,2018-12-18,2018-12-20,Open,3
100363,2018-12-21,9999-12-31,Open,3
100293,2016-04-29,2016-05-23,Open,4
100293,2016-05-24,9999-12-31,Open,4
100263,2016-01-01,9999-12-31,Open,3
100442,2016-04-01,9999-12-31,Open,4
100169,2016-10-01,9999-12-31,Open,4
100810,2016-09-05,9999-12-31,Open,2
100897,2016-11-09,9999-12-31,Open,4
100614,2016-11-01,9999-12-31,Open,4
100362,2017-01-13,2017-01-16,Open,4
100362,2017-01-17,9999-12-31,Open,4
100997,2016-07-01,9999-12-31,Open,4
100095,2017-04-19,9999-12-31,Open,3
100632,2017-06-15,9999-12-31,Open,4
100884,2017-05-01,9999-12-31,Open,4
100031,2017-06-01,9999-12-31,Open,4
100930,2017-04-01,9999-12-31,Open,2
100773,2017-01-01,9999-12-31,Open,4
100599,2017-11-01,9999-12-31,Open,4
100746,2017-06-29,9999-12-31,Open,3
100323,2017-09-01,9999-12-31,Open,4
100249,2017-07-01,9999-12-31,Open,4
100772,2017-09-18,9999-12-31,Open,3
100682,2018-03-21,9999-12-31,Open,4
100497,2018-04-23,9999-12-31,Open,4
100751,2018-05-17,9999-12-31,Open,4
100402,2018-05-23,9999-12-31,Open,3
100756,2018-06-04,2018-06-07,Open,2
100756,2018-06-08,9999-12-31,Closed,2
100492,2018-06-05,9999-12-31,Open,4
100467,2018-05-13,9999-12-31,Open,4
100793,2018-05-18,9999-12-31,Open,4
100784,2018-07-29,9999-12-31,Open,4
100535,2000-10-07,2016-05-23,Open,4
100535,2016-05-24,2018-11-02,Open,4
100535,2018-11-03,2018-11-04,Open,4
100535,2018-11-05,2018-11-13,Open,4
100535,2018-11-14,2018-11-21,Open,4
100535,2018-11-22,2018-11-26,Open,4
100535,2018-11-27,2018-11-28,Open,4
100535,2018-11-29,2018-12-17,Open,4
100535,2018-12-18,2018-12-20,Open,4
100535,2018-12-21,9999-12-31,Open,4
100413,2004-06-02,2012-08-30,Open,4
100413,2012-08-31,2015-05-13,Open,4
100413,2015-05-14,2016-05-23,Open,4
100413,2016-05-24,2018-11-02,Open,4
100413,2018-11-03,2018-11-04,Open,4
100413,2018-11-05,2018-11-13,Open,4
100413,2018-11-14,2018-11-21,Open,4
100413,2018-11-22,2018-11-26,Open,4
100413,2018-11-27,2018-11-28,Open,4
100413,2018-11-29,2018-12-17,Open,4
100413,2018-12-18,2018-12-20,Open,4
100413,2018-12-21,9999-12-31,Open,4
100934,2005-02-27,2016-05-23,Open,4
100934,2016-05-24,2018-11-02,Open,4
100934,2018-11-03,2018-11-04,Open,4
100934,2018-11-05,2018-11-13,Open,4
100934,2018-11-14,2018-11-21,Open,4
100934,2018-11-22,2018-11-26,Open,4
100934,2018-11-27,2018-11-28,Open,4
100934,2018-11-29,2018-12-17,Open,4
100934,2018-12-18,2018-12-20,Open,4
100934,2018-12-21,9999-12-31,Open,4
100213,2006-01-28,2016-05-23,Open,4
100213,2016-05-24,2018-11-02,Open,4
100213,2018-11-03,2018-11-04,Open,4
100213,2018-11-05,2018-11-13,Open,4
100213,2018-11-14,2018-11-21,Open,4
100213,2018-11-22,2018-11-26,Open,4
100213,2018-11-27,2018-11-28,Open,4
100213,2018-11-29,2018-12-17,Open,4
100213,2018-12-18,2018-12-20,Open,4
100213,2018-12-21,9999-12-31,Open,4
100006,2006-02-18,2006-06-30,Open,4
100006,2006-07-01,2016-05-23,Open,4
100006,2016-05-24,2018-11-02,Open,4
100006,2018-11-03,2018-11-04,Open,4
100006,2018-11-05,2018-11-13,Open,4
100006,2018-11-14,2018-11-21,Open,4
100006,2018-11-22,2018-11-26,Open,4
100006,2018-11-27,2018-11-28,Open,4
100006,2018-11-29,2018-12-17,Open,4
100006,2018-12-18,2018-12-20,Open,4
100006,2018-12-21,9999-12-31,Open,4
100450,2006-12-30,2016-05-23,Open,4
100450,2016-05-24,2018-11-02,Open,4
100450,2018-11-03,2018-11-04,Open,4
100450,2018-11-05,2018-11-13,Open,4
100450,2018-11-14,2018-11-21,Open,4
100450,2018-11-22,2018-11-26,Open,4
100450,2018-11-27,2018-11-28,Open,4
100450,2018-11-29,2018-12-17,Open,4
100450,2018-12-18,2018-12-20,Open,4
100450,2018-12-21,9999-12-31,Open,4
100568,2008-05-31,2009-01-16,Open,1
100568,2009-01-17,2009-10-02,Open,1
100568,2009-10-03,2009-11-13,Open,1
100568,2009-11-14,2016-05-23,Open,1
100568,2016-05-24,2017-01-31,Closed,1
100568,2017-02-01,9999-12-31,Open,1
100673,2008-06-28,2008-09-12,Open,3
100673,2008-09-13,2009-02-06,Open,3
100673,2009-02-07,2012-01-06,Open,3
100673,2012-01-07,2013-01-11,Open,3
100673,2013-01-12,2016-05-23,Open,3
100673,2016-05-24,2016-07-04,Closed,3
100673,2016-07-05,2017-08-29,Open,3
100673,2017-08-30,9999-12-31,Open,3
100657,2008-06-28,2016-05-23,Open,4
100657,2016-05-24,2018-11-02,Open,4
100657,2018-11-03,2018-11-04,Open,4
100657,2018-11-05,2018-11-13,Open,4
100657,2018-11-14,2018-11-21,Open,4
100657,2018-11-22,2018-11-26,Open,4
100657,2018-11-27,2018-11-28,Open,4
100657,2018-11-29,2018-12-17,Open,4
100657,2018-12-18,2018-12-20,Open,4
100657,2018-12-21,9999-12-31,Open,4
100205,2009-09-26,2011-02-18,Open,4
100205,2011-02-19,2012-07-06,Open,4
100205,2012-07-07,2016-05-23,Open,4
100205,2016-05-24,2018-11-02,Open,4
100205,2018-11-03,2018-11-04,Open,4
100205,2018-11-05,2018-11-13,Open,4
100205,2018-11-14,2018-11-21,Open,4
100205,2018-11-22,2018-11-26,Open,4
100205,2018-11-27,2018-11-28,Open,4
100205,2018-11-29,2018-12-17,Open,4
100205,2018-12-18,2018-12-20,Open,4
100205,2018-12-21,9999-12-31,Open,4
100271,2008-07-03,2010-10-15,Open,4
100271,2010-10-16,2012-02-03,Open,4
100271,2012-02-04,2013-07-19,Open,4
100271,2013-07-20,2016-05-23,Open,4
100271,2016-05-24,2018-11-02,Open,4
100271,2018-11-03,2018-11-04,Open,4
100271,2018-11-05,2018-11-13,Open,4
100271,2018-11-14,2018-11-21,Open,4
100271,2018-11-22,2018-11-26,Open,4
100271,2018-11-27,2018-11-28,Open,4
100271,2018-11-29,2018-12-17,Open,4
100271,2018-12-18,2018-12-20,Open,4
100271,2018-12-21,9999-12-31,Open,4
100605,2011-02-26,2013-08-30,Open,4
100605,2013-08-31,2014-02-14,Open,4
100605,2014-02-15,2014-10-10,Open,4
100605,2014-10-11,2016-05-23,Open,4
100605,2016-05-24,2018-11-02,Open,4
100605,2018-11-03,2018-11-04,Open,4
100605,2018-11-05,2018-11-13,Open,4
100605,2018-11-14,2018-11-21,Open,4
100605,2018-11-22,2018-11-26,Open,4
100605,2018-11-27,2018-11-28,Open,4
100605,2018-11-29,2018-12-17,Open,4
100605,2018-12-18,2018-12-20,Open,4
100605,2018-12-21,9999-12-31,Open,4
100329,2011-06-25,2012-08-24,Open,4
100329,2012-08-25,2015-02-13,Open,4
100329,2015-02-14,2015-03-13,Open,4
100329,2015-03-14,2016-05-23,Open,4
100329,2016-05-24,2018-07-12,Closed,4
100329,2018-07-13,2018-11-02,Open,4
100329,2018-11-03,2018-11-04,Open,4
100329,2018-11-05,2018-11-13,Open,4
100329,2018-11-14,2018-11-21,Open,4
100329,2018-11-22,2018-11-26,Open,4
100329,2018-11-27,2018-11-28,Open,4
100329,2018-11-29,2018-12-17,Open,4
100329,2018-12-18,2018-12-20,Open,4
100329,2018-12-21,9999-12-31,Open,4
100358,2011-10-01,2016-05-23,Open,2
100358,2016-05-24,2018-09-24,Closed,2
100358,2018-09-25,9999-12-31,Open,2
100189,2012-02-24,2016-05-23,Open,4
100189,2016-05-24,2018-11-02,Open,4
100189,2018-11-03,2018-11-04,Open,4
100189,2018-11-05,2018-11-13,Open,4
100189,2018-11-14,2018-11-21,Open,4
100189,2018-11-22,2018-11-26,Open,4
100189,2018-11-27,2018-11-28,Open,4
100189,2018-11-29,2018-12-17,Open,4
100189,2018-12-18,2018-12-20,Open,4
100189,2018-12-21,9999-12-31,Open,4
100301,2011-06-25,2012-03-23,Open,2
100301,2012-03-24,2016-05-23,Open,2
100301,2016-05-24,9999-12-31,Open,2
100145,2012-01-28,2015-08-24,Open,3
100145,2015-08-25,2015-08-28,Open,3
100145,2015-08-29,2016-05-23,Open,3
100145,2016-05-24,2016-11-02,Closed,3
100145,2016-11-03,2018-11-02,Open,3
100145,2018-11-03,2018-11-04,Open,3
100145,2018-11-05,2018-11-13,Open,3
100145,2018-11-14,2018-11-21,Open,3
100145,2018-11-22,2018-11-26,Open,3
100145,2018-11-27,2018-11-28,Open,3
100145,2018-11-29,2018-12-17,Open,3
100145,2018-12-18,2018-12-20,Open,3
100145,2018-12-21,9999-12-31,Open,3
100296,2012-09-29,2016-05-23,Open,4
100296,2016-05-24,2018-11-02,Open,4
100296,2018-11-03,2018-11-04,Open,4
100296,2018-11-05,2018-11-13,Open,4
100296,2018-11-14,2018-11-21,Open,4
100296,2018-11-22,2018-11-26,Open,4
100296,2018-11-27,2018-11-28,Open,4
100296,2018-11-29,2018-12-17,Open,4
100296,2018-12-18,2018-12-20,Open,4
100296,2018-12-21,9999-12-31,Open,4
100429,2013-06-01,2014-08-29,Open,4
100429,2014-08-30,2016-05-23,Open,4
100429,2016-05-24,2017-05-08,Closed,4
100429,2017-05-09,2018-11-02,Open,4
100429,2018-11-03,2018-11-04,Open,4
100429,2018-11-05,2018-11-13,Open,4
100429,2018-11-14,2018-11-21,Open,4
100429,2018-11-22,2018-11-26,Open,4
100429,2018-11-27,2018-11-28,Open,4
100429,2018-11-29,2018-12-17,Open,4
100429,2018-12-18,2018-12-20,Open,4
100429,2018-12-21,9999-12-31,Open,4
100354,2013-06-29,2014-01-30,Open,4
100354,2014-01-31,2015-06-30,Open,4
100354,2015-07-01,2016-05-23,Open,4
100354,2016-05-24,2018-11-02,Open,4
100354,2018-11-03,2018-11-04,Open,4
100354,2018-11-05,2018-11-13,Open,4
100354,2018-11-14,2018-11-21,Open,4
100354,2018-11-22,2018-11-26,Open,4
100354,2018-11-27,2018-11-28,Open,4
100354,2018-11-29,2018-12-17,Open,4
100354,2018-12-18,2018-12-20,Open,4
100354,2018-12-21,9999-12-31,Open,4
100986,2013-07-27,2016-03-15,Open,4
100986,2016-03-16,2016-05-23,Open,4
100986,2016-05-24,2018-08-24,Open,4
100986,2018-08-25,2018-11-02,Closed,4
100986,2018-11-03,2018-11-04,Closed,4
100986,2018-11-05,2018-11-13,Closed,4
100986,2018-11-14,2018-11-21,Closed,4
100986,2018-11-22,2018-11-26,Closed,4
100986,2018-11-27,2018-11-28,Closed,4
100986,2018-11-29,2018-12-17,Closed,4
100986,2018-12-18,2018-12-20,Closed,4
100986,2018-12-21,9999-12-31,Closed,4
100987,2013-10-26,2015-07-15,Open,1
100987,2015-07-16,2016-05-23,Open,1
100987,2016-05-24,9999-12-31,Open,1
100827,2013-10-26,2014-07-30,Open,4
100827,2014-07-31,2016-05-23,Open,4
100827,2016-05-24,9999-12-31,Open,4
100163,2013-11-30,2014-12-30,Open,3
100163,2014-12-31,2016-05-23,Open,3
100163,2016-05-24,2017-10-20,Closed,3
100163,2017-10-21,2018-11-02,Open,3
100163,2018-11-03,2018-11-04,Open,3
100163,2018-11-05,2018-11-13,Open,3
100163,2018-11-14,2018-11-21,Open,3
100163,2018-11-22,2018-11-26,Open,3
100163,2018-11-27,2018-11-28,Open,3
100163,2018-11-29,2018-12-17,Open,3
100163,2018-12-18,2018-12-20,Open,3
100163,2018-12-21,9999-12-31,Open,3
100880,2014-05-31,2016-05-23,Open,4
100880,2016-05-24,2018-11-02,Open,4
100880,2018-11-03,2018-11-04,Open,4
100880,2018-11-05,2018-11-13,Open,4
100880,2018-11-14,2018-11-21,Open,4
100880,2018-11-22,2018-11-26,Open,4
100880,2018-11-27,2018-11-28,Open,4
100880,2018-11-29,2018-12-17,Open,4
100880,2018-12-18,2018-12-20,Open,4
100880,2018-12-21,9999-12-31,Open,4
100016,2014-11-25,2016-05-23,Open,4
100016,2016-05-24,2018-11-02,Open,4
100016,2018-11-03,2018-11-04,Open,4
100016,2018-11-05,2018-11-13,Open,4
100016,2018-11-14,2018-11-21,Open,4
100016,2018-11-22,2018-11-26,Open,4
100016,2018-11-27,2018-11-28,Open,4
100016,2018-11-29,2018-12-17,Open,4
100016,2018-12-18,2018-12-20,Open,4
100016,2018-12-21,9999-12-31,Open,4
100853,2014-09-27,2015-09-15,Open,4
100853,2015-09-16,2016-05-23,Open,4
100853,2016-05-24,2018-11-02,Open,4
100853,2018-11-03,2018-11-04,Open,4
100853,2018-11-05,2018-11-13,Open,4
100853,2018-11-14,2018-11-21,Open,4
100853,2018-11-22,2018-11-26,Open,4
100853,2018-11-27,2018-11-28,Open,4
100853,2018-11-29,2018-12-17,Open,4
100853,2018-12-18,2018-12-20,Open,4
100853,2018-12-21,9999-12-31,Open,4
100651,2014-11-29,2016-05-23,Open,4
100651,2016-05-24,2018-11-02,Open,4
100651,2018-11-03,2018-11-04,Open,4
100651,2018-11-05,2018-11-13,Open,4
100651,2018-11-14,2018-11-21,Open,4
100651,2018-11-22,2018-11-26,Open,4
100651,2018-11-27,2018-11-28,Open,4
